"boxID","magnification","imageName","colony.id","formation","zh","oh","ow.m","ow.b","o.side","mpw.b","cw.m","cw.b","cw.d","c.side","zh.zw","oh.ow","ln.zh","ln.mpw.b","ln.cw.m","ln.cw.d","ln.ow.m","ln.oh","ln.o.side","ln.c.side","zooid.id"
"141_764_231_322","x30","108_CV_1_15v_x30_BSE","108CV","Upper Kai-Iwi",401.627927173058,0.13761422983597,231.329358533004,198.856866653487,164.922681115101,117.19657362749,266.985276775315,169.123801654376,264.077965262109,192.635334956105,1.52086875849117,0.000594884413758215,5.99552610573329,4.76385264145523,5.5871935137162,5.57624438250961,5.44384248955709,-1.98330094432421,5.1054767647712,5.26079894544489,"141_764_231_322_108_CV_1_15v_x30_BSE"
"608_643_192_301","x30","108_CV_1_15v_x30_BSE","108CV","Upper Kai-Iwi",409.244251024484,0.179547189574128,163.499628924381,135.373889782137,136.636945979918,63.052716747666,172.005463227239,92.8941778550335,181.705573808129,212.0947588405,2.25223829103131,0.00109815044080111,6.01431216856427,4.14397115026401,5.14752623925809,5.20238765081566,5.09681072075908,-1.71731721104114,4.91732737894093,5.35703315047088,"608_643_192_301_108_CV_1_15v_x30_BSE"
"424_773_249_307","x30","108_CV_1_15v_x30_BSE","108CV","Upper Kai-Iwi",382.895181842196,0.131927253913588,243.520974250588,204.78674176456,152.674476591637,113.861386138614,229.426353682371,136.754781221787,262.412559496821,166.145888188016,1.45913435918007,0.00054174903956253,5.94776127507213,4.73498179751008,5.43558207901401,5.56991791986055,5.49520307536583,-2.02550461502614,5.02830805085139,5.11286624690495,"424_773_249_307_108_CV_1_15v_x30_BSE"
"144_257_203_287","x30","108_CV_1_15v_x30_BSE","108CV","Upper Kai-Iwi",381.702109429727,0.139839410038544,219.626983132729,195.563701002457,159.218476813604,99.6814409936565,256.418865275914,175.197484356264,259.265029456184,168.927442050148,1.47224679792087,0.000636713249182291,5.94464048614337,4.60197951113105,5.54681229985899,5.5578508182593,5.39193057609759,-1.96726058591573,5.07027732706276,5.12946928575019,"144_257_203_287_108_CV_1_15v_x30_BSE"
"360_261_259_305","x30","108_CV_2_15v_x30_BSE","108CV","Upper Kai-Iwi",409.842658859829,0.145726794044445,219.229872204396,179.511864732309,159.298696395583,97.0656182828564,181.165273557214,85.8244463626788,214.477020024104,191.345522191247,1.91089310553536,0.000664721429516585,6.0157733271656,4.57538722693871,5.19940972820699,5.36820259987419,5.39012082409354,-1.92602168396182,5.07078103355285,5.25408081045469,"360_261_259_305_108_CV_2_15v_x30_BSE"
"264_870_268_313","x30","108_CV_2_15v_x30_BSE","108CV","Upper Kai-Iwi",353.786297356458,0.147748515930991,196.432028250204,178.286565399694,145.623637780996,90.7740761681523,257.896033136762,169.332983925615,250.096649400437,164.317079174552,1.41459830911209,0.000752161026117374,5.86869305106175,4.50837374008697,5.55255653136831,5.5218474407544,5.28031645925519,-1.91224366720667,4.98102546998262,5.10179797079437,"264_870_268_313_108_CV_2_15v_x30_BSE"
"504_262_191_341","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",375.415261296496,0.143292581521012,215.212140201001,187.9305409572,156.390292578433,79.3453153806687,196.812878578821,130.623877407018,219.323009589695,150.052464350213,1.71170029993121,0.000665820159528091,5.92803277675308,4.37380940780896,5.28225342241009,5.39054557280945,5.37162424026987,-1.94286671435748,5.05235475827209,5.01098499527842,"504_262_191_341_109_CC_2_15v_x30_BSE"
"599_618_259_297","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",362.349335027882,0.142275381869131,212.365402930613,184.530952671854,152.702193916588,71.6445324953545,208.13023135878,137.271513815745,217.026500984144,150.621468511552,1.66960870393591,0.000669955557288291,5.89260876038839,4.27171684285388,5.33816399607661,5.38001947043478,5.35830838970965,-1.94999079047524,5.02848957961704,5.01476985840361,"599_618_259_297_109_CC_2_15v_x30_BSE"
"483_761_243_319","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",366.637553688822,0.121700698044671,253.013942443601,232.345343899814,145.032499903789,99.5037190209989,190.635130516859,104.287295771122,248.45260639051,148.898509769582,1.47568407116065,0.000481003919662647,5.9043737679356,4.60019502056151,5.2503612896446,5.51525210859709,5.53344459568183,-2.10619054322309,4.97695785457308,5.0032649313765,"483_761_243_319_109_CC_2_15v_x30_BSE"
"552_443_206_319","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",376.621019408129,0.148404327281563,209.772258509184,179.557366451953,155.54935459495,70.0494563590466,174.403004496572,111.590693483147,202.64133904962,154.032698484028,1.85855966593226,0.000707454495347706,5.93123942828244,4.24920151199696,5.16136873894445,5.3114376136938,5.34602245895037,-1.90781478909472,5.04696307415439,5.03716490769363,"552_443_206_319_109_CC_2_15v_x30_BSE"
"189_66_175_320","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",407.560694231963,0.159905302808156,203.04407148874,170.76616885459,179.863238939155,72.6822295232516,177.06047630386,122.268208269589,198.856866653487,144.938188278891,2.04951783205027,0.000787539875632486,6.01018986449055,4.28609691894151,5.17649134824966,5.29258530288292,5.31342305640854,-1.8331734964141,5.19219677843695,4.97630736380234,"189_66_175_320_109_CC_2_15v_x30_BSE"
"312_572_242_322","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",407.620821702363,0.141502220440526,231.611697155416,198.191619628124,180.476813840646,89.1241888870678,216.228294789435,138.62368344896,242.933211436556,169.13001438736,1.67791311567466,0.000610945915851458,6.01033738371009,4.49003077784668,5.37633476985858,5.49278655550702,5.44506225027586,-1.95543986986277,5.19560231434539,5.13066773505282,"312_572_242_322_109_CC_2_15v_x30_BSE"
"80_396_226_285","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",342.125812156534,0.126207708183832,254.216476761738,226.289313399027,166.09031198626,94.4205907651483,268.186085649628,196.619083321519,277.173694248037,130.998041797553,1.23433723782739,0.000496457624586306,5.8351785412171,4.54775917187836,5.59168108900072,5.62464436471753,5.53818617475758,-2.06982625162909,5.11253168852602,4.87518237497914,"80_396_226_285_109_CC_2_15v_x30_BSE"
"42_603_210_300","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",401.027446684599,0.133836397204945,231.329358533004,211.027654796453,173.152557796728,79.653586707242,205.13217183268,127.073421176095,243.783608955349,161.938865676759,1.64501398762232,0.000578553444550576,5.99402987056178,4.3776870661927,5.32365451202967,5.49628098326672,5.44384248955709,-2.01113714133784,5.15417304288329,5.08721889164383,"42_603_210_300_109_CC_2_15v_x30_BSE"
"216_751_201_313","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",408.341660763329,0.147138497910676,228.486784563313,185.56103776229,167.801303888881,81.679001127159,182.870748091882,104.886129254592,215.534546102385,167.001381083083,1.89455318484933,0.000643969401520919,6.01210422780888,4.40279694468221,5.20877960871801,5.37312120343566,5.43147837305258,-1.9163809731024,5.12278056449684,5.11800208234114,"216_751_201_313_109_CC_2_15v_x30_BSE"
"232_907_251_318","x30","109_CC_2_15v_x30_BSE","109CC","Upper Kai-Iwi",408.271635040617,0.135245816459352,232.725926208775,200.751238623704,159.287486932415,86.3936641102866,199.588123858818,112.041222420911,236.90071512882,175.633998966557,1.7233870941192,0.000581137729958049,6.01193272503457,4.45891434106422,5.29625586240187,5.46764112985507,5.44986147883683,-2.00066129364262,5.07071066350066,5.16840227844253,"232_907_251_318_109_CC_2_15v_x30_BSE"
"242_618_247_319","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",383.978188020339,0.15133623158631,200.105898398051,173.275184483147,152.253953193251,89.1089108910891,230.533427295834,141.231375978743,231.611697155416,169.76126265186,1.65785317726281,0.000756280713351447,5.95058574894406,4.4898593394771,5.44039587272842,5.44506225027586,5.29884671840687,-1.8882512183409,5.02554987139742,5.13439311270241,"242_618_247_319_110_CC_1_15v_x30_BSE"
"509_558_253_317","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",366.622699238055,0.13503510197583,219.043478627658,195.563701002457,135.959777380199,105.816630639481,264.27896336194,163.37467058784,255.32804454298,173.528380573102,1.43588887736279,0.000616476248559629,5.90433325175949,4.66170769648032,5.5770052246549,5.54254916757981,5.38927024265791,-2.00222051970588,4.91235908743468,5.1563411627999,"509_558_253_317_110_CC_1_15v_x30_BSE"
"128_797_268_314","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",373.870732295402,0.162938460535299,201.320132013201,160.06600660066,153.184787502934,100.714155245328,231.611697155416,149.620017063359,231.04667489356,164.534387702881,1.61816105974102,0.00080935005806878,5.923910102095,4.61228635831965,5.44506225027586,5.44261974592754,5.30489633764608,-1.8143826921908,5.03164495409237,5.10311959214533,"128_797_268_314_110_CC_1_15v_x30_BSE"
"351_245_221_349","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",417.021872579088,0.1514100003753,204.680338306437,174.6136597782,159.091332870624,94.5646784283459,210.355590494752,117.057081524543,221.423615933925,196.104709696757,1.8833667349355,0.000739738861231591,6.03313867265126,4.54928402819898,5.34879938679176,5.40007768095431,5.32144943679089,-1.88776388748315,5.06947845787385,5.27864874972551,"351_245_221_349_110_CC_1_15v_x30_BSE"
"53_161_200_345","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",412.633653018819,0.146495613062407,201.320132013201,180.954721117668,145.038207031658,82.9854188823773,162.823714634244,91.5209546129508,205.635987387909,187.323031693736,2.00662178960161,0.000727674930457529,6.02256016061405,4.41866491624781,5.0926681102465,5.32610755419742,5.30489633764608,-1.92075979593988,4.97699720448145,5.23283456875482,"53_161_200_345_110_CC_1_15v_x30_BSE"
"366_442_223_308","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",397.857488974885,0.168633321028092,189.338009701947,146.149107758974,143.27855662193,86.3779031571116,183.354052056381,94.4205907651483,195.417443473102,188.791237560449,2.03593641337166,0.000890646950887205,5.98609387326052,4.45873189260388,5.21141899438974,5.27513800621336,5.24353382887803,-1.78002861932276,4.96479068387376,5.24064184140793,"366_442_223_308_110_CC_1_15v_x30_BSE"
"398_779_240_298","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",369.666429754346,0.134165423183836,227.088128901463,201.563451941947,150.451516855651,127.234036476576,273.718557318472,167.327058149285,272.077134197512,164.638960054798,1.35868245909261,0.000590807735449932,5.91260105780111,4.84602819747526,5.61210041542329,5.60608560770283,5.42533817518455,-2.00868173902959,5.01364088514986,5.10375495558619,"398_779_240_298_110_CC_1_15v_x30_BSE"
"658_776_217_273","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",355.766545927722,0.132487011937176,220.363458915503,193.920720071585,130.800672253715,108.960884615308,237.446074012198,131.403294070089,257.494490270122,170.771970510816,1.38164721720651,0.000601220422792408,5.87427474587497,4.69098896108436,5.46994054090266,5.55099832286564,5.39527826913908,-2.02127066147609,4.87367457856429,5.1403291608079,"658_776_217_273_110_CC_1_15v_x30_BSE"
"637_353_260_295","x30","110_CC_1_15v_x30_BSE","110CC","Waipuru",326.936796590589,0.152236902447702,193.414545635019,160.202044875805,132.351652416449,74.2757586463822,231.028995681549,113.861386138614,214.62297673781,144.371071790065,1.52330753006928,0.000787101621276091,5.78976686961818,4.30778463531714,5.44254322507546,5.36888289220901,5.26483579029974,-1.88231740270871,4.8854624137969,4.9723868725254,"637_353_260_295_110_CC_1_15v_x30_BSE"
"541_578_227_347","x30","110_CC_2_15v_x30_BSE","110CC","Waipuru",434.971103155276,0.140175225860187,215.015931753587,187.233746810302,149.541430231509,90.398322935989,197.041035435966,97.0796440929553,239.006337226875,217.216442672567,1.81991451859447,0.000651929485954703,6.07527959935404,4.50422571563301,5.28341200875161,5.4764900671736,5.37071212656178,-1.96486202570074,5.00757347973299,5.38089428810683,"541_578_227_347_110_CC_2_15v_x30_BSE"
"101_519_241_308","x30","110_CC_2_15v_x30_BSE","110CC","Waipuru",383.527602935576,0.141042090462923,212.461549534515,179.511864732309,137.003190854627,109.583879312766,211.742600903687,122.512945170103,226.024422125152,187.526803050541,1.6968414268225,0.000663847603351922,5.94941159458109,4.69669027713327,5.35537139031806,5.42064305593463,5.35876102862526,-1.95869691922894,4.92000421646658,5.23392178479703,"101_519_241_308_110_CC_2_15v_x30_BSE"
"321_189_277_304","x30","110_CC_2_15v_x30_BSE","110CC","Waipuru",374.881755838836,0.128834855921425,227.531368358326,203.693471400406,145.463589966489,110.696434529693,279.146276617696,177.728211456584,279.156031349292,181.105867838163,1.34291118134492,0.000566228985704206,5.92661065848421,4.70679163079203,5.63173593338225,5.63177087764616,5.42728811177977,-2.04922388141505,4.97992581451596,5.19908176545868,"321_189_277_304_110_CC_2_15v_x30_BSE"
"501_982_244_322","x30","110_CC_2_15v_x30_BSE","110CC","Waipuru",388.998184320036,0.136742313332847,223.041030895258,194.201358018809,153.090657677057,120.09982160349,212.172979015781,130.873795768306,233.018258852856,172.41289015297,1.66938928406326,0.000613081426246915,5.96357467604981,4.78832324368509,5.35740188072863,5.45111681467074,5.40735574958111,-1.9896570488917,5.03103027975055,5.14989212430328,"501_982_244_322_110_CC_2_15v_x30_BSE"
"28_700_261_357","x30","110_CC_2_15v_x30_BSE","110CC","Waipuru",401.627927173058,0.125100952164502,229.853237901644,207.560324548919,121.587878634434,109.023344284877,211.903291980093,116.929067577933,239.961456747391,207.929540856075,1.67371849053181,0.00054426447635266,5.99552610573329,4.69156202704967,5.35613000068965,5.48047831355906,5.43744100917344,-2.07863425031121,4.80063728228085,5.33719927642971,"28_700_261_357_110_CC_2_15v_x30_BSE"
"195_471_233_305","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",388.013417135067,0.142846294513462,215.28804385027,185.707726352599,152.355830058138,109.360010071161,249.617119040615,148.963385756898,255.860733189582,175.932474535474,1.51650240464044,0.000663512436449141,5.96103991927041,4.69464528450751,5.51992822004327,5.54463328547371,5.37197687031681,-1.94598609034455,5.02621877222916,5.1701002540069,"195_471_233_305_110_CC_3_15v_x30_BSE"
"366_853_248_288","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",361.099695089914,0.142468235720032,211.999648161797,183.532181034974,148.895797442066,99.13358611139,256.673607153732,156.800413035304,257.134683556916,160.662391160481,1.40432123000624,0.0006720210951072,5.88915408389068,4.59646829523422,5.54780526667272,5.5496000081562,5.35658461505647,-1.94863621134879,5.00324671526255,5.07930521399406,"366_853_248_288_110_CC_3_15v_x30_BSE"
"266_675_226_303","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",373.378780126258,0.133114172360981,217.846783243686,199.731327341753,145.711755232186,100.781725970973,244.24672095153,155.676256304564,256.036277233337,169.292848439638,1.45830420657922,0.000611044929738888,5.92259340069328,4.61295704923175,5.49817886586463,5.54531914238266,5.38379198653149,-2.01654808020387,4.98163039101859,5.13163004630734,"266_675_226_303_110_CC_3_15v_x30_BSE"
"457_482_238_297","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",361.841718955431,0.138833224937129,219.695164285385,184.825848509481,132.859034972254,115.617584525435,196.542897189891,104.951013968039,229.965755757073,172.667124264209,1.57345913422721,0.000631935734173846,5.89120687575368,4.75028805994185,5.28088071379384,5.43793040982555,5.39224096861299,-1.97448188680863,4.88928867871722,5.15136560376668,"457_482_238_297_110_CC_3_15v_x30_BSE"
"242_67_251_298","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",366.396094243804,0.136502962754201,211.665425855235,192.079491454091,140.823394460304,107.450961030361,263.763276476262,163.77420166072,255.823481088501,174.713129266154,1.43222229908227,0.000644899667494871,5.90371497292821,4.67703456702582,5.57505202087415,5.54448767964845,5.35500684810615,-1.99140895943369,4.94750658375931,5.16314536752825,"242_67_251_298_110_CC_3_15v_x30_BSE"
"84_251_251_321","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",369.614862611315,0.132916386555827,229.064065371471,204.280831734983,150.891119592296,129.986505566389,279.974215470657,179.139834752542,276.686962774752,159.633481586352,1.33585933686443,0.000580258568013616,5.91246155165197,4.86743064173218,5.63469751132413,5.62288676885868,5.43400172587577,-2.01803502097039,5.01655851442179,5.07288044738968,"84_251_251_321_110_CC_3_15v_x30_BSE"
"531_677_232_291","x30","110_CC_3_15v_x30_BSE","110CC","Waipuru",364.761129104726,0.135507504498744,212.615293665737,188.906059307248,129.794045028791,91.6547463828305,181.345552504109,97.7365867654181,217.602900327491,160.712554664775,1.67626961109325,0.000637336581778458,5.89924269853366,4.51802876108257,5.20040434105051,5.38267184360386,5.35948439965986,-1.99872825644144,4.8659489251651,5.07961739455047,"531_677_232_291_110_CC_3_15v_x30_BSE"
"494_392_264_316","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",489.643196822476,0.130079523050307,262.459251661868,214.121231132845,161.071635945788,122.468483929237,234.532514910097,109.708053720097,275.117696981748,247.91163895845,1.77975899840046,0.000495617975844461,6.19367695611026,4.8078537228371,5.45759423460747,5.61719899512993,5.57009583821767,-2.03960929977679,5.081849209789,5.51307238815463,"494_392_264_316_250_CC_1_15v_x30_BSE"
"200_761_250_332","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",449.747926750965,0.136911968223719,255.493296804778,205.635987387909,173.128750108703,100.375619311852,226.83617527973,128.352716056964,254.414562685931,207.532783554811,1.76777587730372,0.000535873034384668,6.10868726303895,4.60891934222898,5.42422806213139,5.53896507308994,5.54319617370186,-1.9884171273992,5.15403553798471,5.3352893202264,"200_761_250_332_250_CC_1_15v_x30_BSE"
"347_579_255_335","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",450.522249206077,0.135904635777312,243.744511083271,201.056203125213,158.616933198224,101.669450830029,264.505547082203,140.273732919824,276.568838265551,235.769701992098,1.62896967001576,0.000557570035826908,6.11040746363369,4.62172687277773,5.57786222303385,5.62245975296197,5.49612059099167,-1.99580184672683,5.06649207019909,5.4628554895682,"347_579_255_335_250_CC_1_15v_x30_BSE"
"24_571_229_366","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",442.521217623923,0.139502671868255,252.98703494042,200.656266248547,168.698523689888,96.1212269254832,214.933597486063,124.03709883146,251.805665314655,213.267301765033,1.75739182464759,0.000551422217747674,6.09248841273104,4.56561017530494,5.37032913152199,5.52865762062106,5.53333824211965,-1.96967152472668,5.12811323841634,5.36254631679708,"24_571_229_366_250_CC_1_15v_x30_BSE"
"17_189_231_343","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",417.442828373428,0.146686426900103,225.439357860569,178.614641950295,155.298357504175,108.860874603767,240.550820744443,132.023514448644,237.354311843074,202.7185035445,1.75873286283258,0.000650669112492888,6.03414759688632,4.69007068718071,5.4829313800891,5.46955401143469,5.41805119976346,-1.91945812094872,5.04534815382167,5.3118183346617,"17_189_231_343_250_CC_1_15v_x30_BSE"
"604_233_260_311","x30","250_CC_1_15v_x30_BSE","250CC","NKBS",431.589926446648,0.122493926411374,263.349999906888,223.966971313263,155.038320818494,127.394449278012,261.747591536612,134.890266123339,284.159182467735,211.60519317356,1.51883153202573,0.000465137370247518,6.06747589308993,4.84728817294252,5.56738064832001,5.64953458278579,5.57348394557583,-2.09969383054181,5.04367231744973,5.35472224209111,"604_233_260_311_250_CC_1_15v_x30_BSE"
"221_520_246_321","x30","253_P_1_15v_x30_BSE","253P","NKBS",392.864056500409,0.142812255594421,212.147309306775,192.2778621827,173.352985102435,99.3530905840948,245.475566091876,162.254106313952,244.809085203807,155.580469999544,1.60477727439463,0.000673174955935493,5.97346363981513,4.59868007655721,5.50319741516076,5.50047866271016,5.35728088859253,-1.94622440926893,5.15532989207181,5.04716308972499,"221_520_246_321_253_P_1_15v_x30_BSE"
"40_407_222_343","x30","253_P_1_15v_x30_BSE","253P","NKBS",464.690687799628,0.138041037532063,252.043462613396,204.78674176456,167.063880846012,87.598742178132,170.039076004137,82.7718561319106,230.533427295834,201.124413444617,2.01571933949218,0.000547687434939746,6.14137199672429,4.47276663914214,5.13602826948463,5.44039587272842,5.52960154332814,-1.9802042646109,5.11837625931062,5.30392368893598,"40_407_222_343_253_P_1_15v_x30_BSE"
"405_746_202_351","x30","253_P_1_15v_x30_BSE","253P","NKBS",467.101645370236,0.155793716723748,207.92734024997,175.298482892252,170.310412703999,67.6768866482174,194.782391803339,120.473348174548,217.846783243686,214.40663807182,2.14417508679818,0.000749269992760226,6.14654689002431,4.21474471317927,5.27188299596962,5.38379198653149,5.33718869295158,-1.85922247547459,5.13762272909952,5.36787438987323,"405_746_202_351_253_P_1_15v_x30_BSE"
"511_533_241_385","x30","253_P_1_15v_x30_BSE","253P","NKBS",488.850071585096,0.139613722276882,237.829943553749,196.619083321519,159.407994662041,99.0236514104125,180.954721117668,89.3073209751473,234.416380951548,238.075070405652,2.08539211125411,0.000587031726075863,6.19205584038738,4.59535872473726,5.1982468403998,5.45709893986662,5.47155589539493,-1.96887579637237,5.07146691981636,5.47258604580894,"511_533_241_385_253_P_1_15v_x30_BSE"
"92_215_219_320","x30","253_P_1_15v_x30_BSE","253P","NKBS",396.898134350023,0.136964283778608,240.454581164378,199.315070685123,155.845762584617,92.4828796647,199.01427948924,112.948943621436,234.677601540064,167.169196624719,1.6912484691568,0.000569605632445728,5.98367965922373,4.52702354268215,5.29337657837747,5.45821266387617,5.48253122000372,-1.9880350894887,5.04886681678126,5.11900645296464,"92_215_219_320_253_P_1_15v_x30_BSE"
"219_704_232_288","x30","253_P_2_15v_x30_BSE","253P","NKBS",382.283084388936,0.164378915103854,188.328584331903,154.323517039448,154.553103029529,83.4435437608616,218.65153491494,136.724910141765,208.868133623082,176.434672977808,1.83026045073393,0.000872830408017929,5.946161392768,4.42417028055842,5.38747929779743,5.34170311323618,5.23818822622361,-1.80558105821145,5.04053774621241,5.17295068308865,"219_704_232_288_253_P_2_15v_x30_BSE"
"448_641_221_292","x30","253_P_2_15v_x30_BSE","253P","NKBS",353.320330299302,0.150711032143215,208.450527439874,172.005463227239,152.455368433914,94.0738799586748,188.104336192514,111.003498738232,207.750467194953,142.334614766458,1.70069571958048,0.000723006240349699,5.86737509672112,4.54408043057471,5.23699678863306,5.33633768256554,5.33970173461804,-1.89239097003565,5.02687188720529,4.95818072756302,"448_641_221_292_253_P_2_15v_x30_BSE"
"614_770_200_272","x30","253_P_2_15v_x30_BSE","253P","NKBS",364.283037759513,0.151332635990254,199.01427948924,172.187425224364,148.605754095838,77.6805432075236,201.732251445562,113.382068556448,223.016612126749,169.027383990551,1.63343454232224,0.000760410943268201,5.89793114174334,4.35260481684641,5.30694133027184,5.40724626252751,5.29337657837747,-1.88827497761343,5.00129685357865,5.1300607372438,"614_770_200_272_253_P_2_15v_x30_BSE"
"381_840_223_266","x30","253_P_2_15v_x30_BSE","253P","NKBS",342.428127834114,0.141778653978194,229.752517322403,186.811507565477,159.87584720336,93.8275179922739,214.044913714073,129.356518793835,234.358292391382,142.01752418136,1.46113083663476,0.000617092929516162,5.83606178994177,4.54145818177554,5.36618587016929,5.45685110838695,5.43700271796534,-1.95348821233574,5.07439755904594,4.95595045971479,"381_840_223_266_253_P_2_15v_x30_BSE"
"478_246_235_290","x30","253_P_2_15v_x30_BSE","253P","NKBS",380.934437611042,0.165076629686781,207.166371913859,161.210227614783,174.862280593464,85.1875214464707,231.729236720026,140.040590820311,219.868620905007,149.857220688087,1.73255481406609,0.00079683120460989,5.94262728055824,4.4448549612128,5.44556960699114,5.39303019026622,5.33352219950059,-1.80134549054811,5.16399869606426,5.00968297870845,"478_246_235_290_253_P_2_15v_x30_BSE"
"223_159_236_291","x30","253_P_2_15v_x30_BSE","253P","NKBS",366.310616624383,0.158267463270532,197.779006509583,157.078028236466,142.10190488806,87.1468377987518,153.420980847122,81.5121388463925,181.1352096218,153.870447850994,2.02230487042922,0.000800223775332105,5.90348165277831,4.46759448672657,5.03318565172621,5.19924376687446,5.28715027861952,-1.84346887162581,4.95654444027753,5.03611100064537,"223_159_236_291_253_P_2_15v_x30_BSE"
"496_212_242_303","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",365.640971209508,0.131381284736724,228.105098292112,203.780347115981,146.637551160794,115.558689108987,239.478687851104,145.298880387327,254.468072953152,154.703482486028,1.43688348391283,0.000575968208165506,5.90165189897263,4.74977853172085,5.47846442688356,5.53917537803521,5.42980648016775,-2.029651612781,4.98796390372475,5.04151026854755,"496_212_242_303_256_CV_1_15v_x30_BSE"
"37_747_260_318","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",426.372113672942,0.134447587527946,238.504510044188,204.899734895956,156.426251440527,112.985100782995,217.58412878055,127.073421176095,259.627127964419,199.629903142584,1.64224793077623,0.000563710881203195,6.0553124712593,4.72725595854125,5.38258557473233,5.55924647846281,5.47438822018813,-2.00658083969381,5.05258466211151,5.29646516799977,"37_747_260_318_256_CV_1_15v_x30_BSE"
"371_404_228_294","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",401.003680384977,0.136879391696506,232.766874880865,200.003812226082,159.979107640148,95.723795460549,237.7669627185,152.388071031224,250.846794266137,174.008406209768,1.59859998035108,0.000588053569764012,5.99397060528185,4.56146691395224,5.4712910457511,5.5248423713634,5.45003741570245,-1.98865509347218,5.0750432294588,5.15910360959796,"371_404_228_294_256_CV_1_15v_x30_BSE"
"220_190_259_305","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",405.474120886215,0.148571696535552,216.347898798668,175.794860441235,156.783216045732,88.2182600965258,165.230883844343,89.65727859542,194.082136474383,177.427918475669,2.08918825942404,0.000686725858492446,6.00505705126293,4.47981397215773,5.10734379182455,5.26828145335023,5.3768877545769,-1.90668763229898,5.05486406166239,5.17856443334252,"220_190_259_305_256_CV_1_15v_x30_BSE"
"614_771_238_267","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",343.285887215919,0.12357637209517,238.521635172081,218.202737175265,147.273663934419,125.607803524654,255.855411792928,170.255130824437,264.505547082203,138.037376506176,1.29784003021015,0.000518092926899549,5.8385635904311,4.83316438207747,5.54461248723739,5.57786222303385,5.47446001972395,-2.09089591651133,4.99229251545636,4.92752449273317,"614_771_238_267_256_CV_1_15v_x30_BSE"
"471_952_212_293","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",396.372934532027,0.136942688316978,227.609145612768,192.808206851202,140.937336072627,97.1217093700473,181.345552504109,101.52203574437,218.433484521719,175.941547418981,1.81461617663575,0.000601657231076115,5.98235552195128,4.57596492775399,5.20040434105051,5.38648154952598,5.42762988427777,-1.98819277413258,4.94831536657527,5.1701518229375,"471_952_212_293_256_CV_1_15v_x30_BSE"
"625_19_257_287","x30","256_CV_1_15v_x30_BSE","256CV","NKBS",376.038538028174,0.132096090986615,217.984237848563,191.994412685062,134.866009595243,135.404058907003,216.228294789435,106.649693940967,237.90435395415,179.813697137139,1.58062907121341,0.000605989186605246,5.92969163289345,4.90826333718546,5.37633476985858,5.47186871875619,5.38442275672811,-2.02422565921179,4.90428176404608,5.19192129898659,"625_19_257_287_256_CV_1_15v_x30_BSE"
"244_354_228_344","x30","256_CV_2_15v_x30_BSE","256CV","NKBS",409.270865507483,0.147527392486061,209.889054603889,183.198047121902,162.278440623708,101.749769039393,185.553700288721,103.158413254705,212.973598357031,172.49949530863,1.92169765954453,0.000702882733758938,6.01437719969801,4.62251655443701,5.22334432958058,5.36116820665138,5.34657907970177,-1.91374140867466,5.08931362912094,5.15039431072006,"244_354_228_344_256_CV_2_15v_x30_BSE"
